hw(rs1),HW
7,98
17,116
15,119
11,111
7,87
16,125
15,123
6,90
9,120
16,126
18,121
12,131
11,136
5,76
12,131
8,109
11,118
18,146
2,41
13,131
16,121
12,139
13,126
15,118
11,137
2,39
10,119
15,121
13,137
15,126
8,100
13,139
19,130
16,124
16,131
14,127
17,120
7,101
7,110
4,65
2,43
12,109
14,131
13,116
17,126
14,131
17,129
2,43
4,68
15,121
13,120
13,128
7,104
11,121
6,88
0,3
8,91
15,111
8,108
13,117
2,41
15,134
12,132
9,100
15,123
17,128
9,117
10,118
15,123
15,131
17,141
8,118
15,125
6,100
17,123
15,126
11,140
14,118
9,86
13,118
13,125
14,129
8,109
3,53
16,127
10,117
7,88
14,124
10,121
1,23
2,40
10,91
11,121
17,119
14,140
11,115
0,3
14,139
9,103
13,126
10,121
3,55
9,111
0,1
9,117
13,123
8,109
15,129
3,53
0,3
14,144
18,132
12,139
10,110
11,126
16,107
12,117
12,117
16,119
6,96
5,87
12,131
16,137
16,129
5,78
4,64
12,122
17,121
15,113
14,119
15,145
10,113
9,109
6,88
5,68
8,102
16,130
13,130
10,132
5,74
2,42
11,116
13,122
2,43
18,127
11,125
11,129
17,128
14,127
13,122
15,113
8,101
12,133
17,114
11,117
8,109
14,123
13,131
10,115
1,19
13,138
14,148
12,132
0,3
5,76
7,97
15,135
13,118
12,119
10,125
17,131
3,46
16,133
16,136
1,17
16,131
14,115
6,94
10,117
8,117
15,129
1,23
8,118
3,52
6,89
1,20
15,118
13,140
18,117
16,135
16,99
9,112
18,132
7,105
13,124
12,137
13,125
15,135
12,106
0,3
9,132
14,122
11,118
13,117
9,110
7,114
6,87
11,123
11,133
7,86
10,109
7,98
11,129
1,21
15,139
9,121
14,125
14,136
2,40
15,144
19,118
16,126
17,106
9,121
16,127
16,114
16,115
15,112
5,79
5,84
5,84
2,41
17,133
16,126
16,112
16,125
14,125
6,95
9,113
1,23
1,17
17,116
6,93
13,100
5,80
5,72
10,100
17,129
12,147
9,120
18,140
12,126
6,99
11,116
15,121
3,55
6,81
4,74
13,141
12,126
15,127
13,131
15,117
13,118
13,145
14,139
9,106
16,117
6,100
9,112
8,100
17,149
9,116
18,117
12,132
16,141
15,118
16,122
12,121
8,106
12,133
13,128
8,119
3,49
15,129
17,143
14,137
15,134
0,1
13,134
9,101
18,102
4,63
12,129
12,110
14,130
11,124
8,106
6,80
19,111
17,134
11,147
15,132
14,128
17,130
13,132
16,122
15,134
2,38
4,63
15,146
17,131
17,133
14,128
13,125
9,125
13,124
1,21
2,43
15,141
17,123
10,118
7,115
1,20
6,85
5,85
18,120
17,103
4,68
10,132
1,23
2,35
13,113
16,132
11,135
15,134
10,93
14,129
14,132
11,134
7,109
15,133
9,131
15,124
8,95
13,141
5,81
12,124
13,128
10,119
15,113
17,117
11,113
4,77
8,95
15,142
2,36
5,74
16,126
13,134
16,133
17,113
9,115
0,3
13,130
9,105
4,76
14,109
5,92
3,55
9,120
11,129
15,129
11,124
17,134
13,141
11,117
12,129
16,127
9,100
18,130
7,100
13,146
3,58
14,120
8,97
13,121
12,122
16,128
16,128
4,69
16,130
16,138
15,125
6,96
4,71
10,115
10,109
5,82
9,108
17,140
15,127
8,108
4,72
13,134
17,126
19,136
0,3
5,71
1,21
13,133
10,109
4,67
9,109
15,131
14,139
13,109
15,120
13,146
0,3
10,115
7,105
3,40
13,128
16,135
9,113
5,73
17,136
16,117
3,57
17,134
8,94
0,1
11,111
16,129
8,94
6,75
14,126
7,95
12,117
17,129
3,49
13,127
4,67
4,77
17,135
14,144
0,1
14,127
12,122
15,117
15,124
11,120
13,124
10,119
9,104
16,146
14,137
15,126
11,108
10,109
6,99
19,121
5,91
10,117
7,98
15,131
12,135
10,115
0,3
12,111
12,127
2,37
17,130
14,134
0,1
16,122
1,23
15,130
15,123
7,96
17,141
11,106
13,128
16,128
5,79
8,112
14,126
6,102
12,138
15,123
14,113
14,131
13,128
14,133
8,96
15,120
0,1
18,121
15,138
1,19
10,116
14,135
13,139
17,117
14,131
10,126
10,120
15,128
16,121
7,116
10,137
14,121
12,124
16,131
6,98
15,120
12,137
13,126
0,3
17,119
1,23
0,3
0,3
14,149
8,99
13,128
9,124
9,109
18,127
2,37
12,115
3,60
10,126
15,118
13,138
3,52
14,141
14,111
10,121
7,98
8,110
13,123
15,128
8,105
16,129
16,124
16,129
4,64
3,59
9,99
15,140
4,68
16,150
14,118
15,139
16,155
9,103
11,99
3,50
1,20
4,78
3,51
15,123
7,104
15,137
15,136
3,55
7,90
11,123
17,132
17,147
12,130
14,123
17,141
9,120
17,136
6,88
10,133
7,92
18,110
15,142
11,121
12,113
16,120
5,82
6,87
16,124
15,117
13,119
10,121
2,38
7,113
7,93
0,1
11,117
15,138
16,129
15,131
7,102
15,130
6,92
13,131
14,127
13,134
14,124
16,123
7,92
18,142
11,114
12,119
12,122
13,133
3,49
4,68
14,140
17,135
14,123
11,110
3,50
15,137
8,101
14,116
16,138
14,135
17,158
10,131
15,132
17,119
4,75
16,143
15,123
16,117
8,93
15,132
16,133
16,138
11,123
14,122
15,128
15,129
16,134
14,128
15,126
9,116
6,86
6,81
7,90
15,126
13,134
11,114
6,100
15,126
13,114
7,90
8,110
10,118
16,130
16,127
18,141
11,116
7,96
14,136
14,154
12,139
15,135
17,117
16,134
18,106
12,129
15,126
11,120
14,119
12,106
11,112
13,124
7,107
6,81
15,134
13,118
18,113
14,119
2,35
14,130
2,35
4,67
13,139
12,124
13,132
8,102
15,136
6,81
10,128
6,85
3,57
5,81
12,119
13,128
13,120
4,65
6,85
16,126
12,112
11,129
14,128
15,125
15,124
19,127
15,126
13,143
13,111
0,3
14,119
16,143
15,141
18,115
15,111
16,134
2,41
7,108
11,111
11,129
8,116
11,113
16,120
15,122
3,56
18,142
18,139
12,108
7,95
15,142
16,131
4,64
17,140
4,68
10,121
7,85
16,124
14,136
4,64
13,111
15,142
3,59
16,124
6,84
11,104
4,64
10,104
15,127
17,144
17,98
12,114
0,3
6,97
1,23
14,115
12,118
14,131
1,20
8,112
4,58
17,137
14,136
8,110
3,59
13,116
1,23
9,108
13,132
8,96
10,119
5,81
10,101
0,3
6,83
3,53
13,122
16,145
12,119
15,131
17,150
15,146
14,145
15,115
15,136
7,93
16,138
15,132
13,133
15,125
15,126
6,92
3,55
7,99
5,77
4,73
17,124
17,135
18,141
15,115
8,107
16,117
4,64
10,116
16,117
15,146
7,93
17,139
5,86
15,114
17,143
16,115
10,108
14,129
18,141
11,112
11,121
17,124
19,130
15,129
9,101
15,125
2,41
13,127
16,145
4,60
13,137
2,39
13,116
16,150
3,54
10,120
16,128
11,109
3,56
15,131
17,140
17,136
16,129
15,123
6,89
4,69
17,140
13,142
15,122
14,144
14,138
16,135
8,106
17,132
6,85
15,142
16,135
16,135
12,123
16,133
14,134
9,112
17,134
16,132
14,132
18,122
5,83
17,133
5,87
15,120
17,137
15,108
6,82
11,132
14,134
12,109
18,117
12,132
10,117
20,140
4,65
0,3
4,66
11,136
11,108
9,104
14,135
3,59
5,72
14,148
14,129
11,139
15,127
15,121
11,117
7,94
16,125
17,109
1,21
18,145
13,128
15,134
1,21
17,127
9,106
13,132
13,124
16,115
13,143
14,115
13,133
12,132
5,86
13,124
13,116
0,1
9,97
17,135
15,134
4,65
10,119
6,70
16,126
16,110
1,21
4,66
13,119
13,134
11,123
17,121
18,145
17,125
9,118
16,127
3,45
10,111
1,23
2,40
8,107
16,139
15,146
12,134
1,23
18,122
15,133
3,57
11,133
12,124
5,75
6,84
16,143
2,40
6,93
15,120
4,62
12,121
17,136
19,132
14,124
14,130
6,101
12,126
1,22
7,94
12,129
6,90
15,140
13,132
14,132
9,107
12,138
11,108
9,131
6,101
18,121
8,110
14,134
12,118
11,120
16,112
17,119
11,119
7,93
16,124
0,3
17,149
7,93
14,122
5,71
17,125
9,110
2,43
3,58
14,126
5,80
16,137
8,101
11,135
0,1
8,109
15,140
16,144
16,112
5,83
4,72
16,126
4,60
1,21
3,59
12,132
14,142
2,39
12,128
15,116
13,137
4,72
10,108
0,3
13,128
13,122
16,131
4,61
17,124
3,59
9,116
11,121
13,122
10,127
13,122
6,93
7,95
2,41
17,139
5,73
0,1
13,119
16,123
12,130
10,126
18,140
16,127
8,97
8,98
13,111
15,108
6,92
15,154
17,131
6,85
9,98
7,98
9,100
13,127
3,61
11,130
14,121
10,123
14,127
7,99
17,111
15,127
14,126
9,115
18,128
6,93
20,128
17,126
12,118
14,130
10,116
16,119
11,142
18,142
5,83
14,133
16,119
19,141
11,134
18,140
14,125
14,131
16,121
3,51
11,123
14,119
13,123
7,79
17,126
14,128
11,122
15,119
8,89
12,136
15,127
9,118
6,95
11,130
19,131
8,96
15,111
20,141
3,53
13,119
15,117
16,134
16,114
18,132
15,135
9,114
14,124
10,122
16,137
6,95
7,90
18,133
9,115
14,143
18,124
15,139
15,128
6,87
1,23
8,105
5,82
12,108
13,149
17,138
3,58
8,103
13,135
14,133
12,128
3,50
8,112
13,112
14,124
14,127
16,131
16,116
10,118
17,126
12,124
11,115
9,107
11,122
16,131
3,50
16,131
8,104
10,136
13,104
11,128
17,123
0,3
11,121
5,76
4,68
13,138
7,84
18,131
14,125
9,100
6,89
13,123
15,116
5,75
6,86
6,104
9,106
12,118
0,3
9,117
13,125
0,3
11,108
6,94
17,134
4,72
4,68
20,128
1,21
9,118
17,134
9,131
17,135
16,120
7,113
14,127
0,1
14,140
3,60
8,108
11,121
12,161
6,81
16,135
9,107
5,73
14,118
17,136
2,38
13,131
15,133
16,117
8,111
9,111
15,132
16,129
12,130
14,139
14,129
9,111
14,133
14,128
3,56
14,127
18,143
13,118
16,136
8,93
0,3
11,129
5,76
8,108
5,78
1,23
14,133
17,137
15,127
1,23
16,110
15,125
13,123
14,130
17,135
12,127
16,130
6,88
4,62
7,83
0,1
7,98
16,130
11,107
14,131
16,139
17,116
7,108
11,134
0,3
2,35
6,98
4,65
18,142
13,135
8,112
12,122
7,108
13,120
15,142
16,132
13,139
13,127
8,89
7,109
13,111
11,126
12,128
16,132
16,117
13,132
11,126
18,127
0,1
5,71
12,117
11,119
12,136
10,116
19,145
14,119
9,125
4,63
13,107
5,90
5,74
12,131
18,118
17,120
9,111
16,128
14,121
6,98
10,112
17,128
2,33
17,127
14,126
13,119
7,86
3,44
17,113
5,70
11,118
16,122
12,115
3,61
5,77
12,121
8,108
7,104
11,115
10,99
3,56
11,117
12,116
15,124
6,90
2,35
4,75
15,131
2,34
18,127
16,123
17,126
15,124
10,118
18,134
11,109
10,108
15,122
14,132
11,126
11,119
7,102
13,130
6,81
13,119
18,143
7,109
18,128
16,138
17,115
12,118
5,84
20,124
15,140
13,112
3,57
17,144
9,95
16,138
12,124
0,3
1,21
0,3
2,43
18,132
11,124
14,147
17,134
15,140
9,108
15,119
10,125
16,126
15,122
12,126
13,122
10,123
11,121
11,122
15,123
2,39
16,134
2,40
18,130
4,61
8,116
9,115
17,134
11,130
6,98
10,110
15,128
5,76
16,113
8,99
12,123
16,127
8,91
3,51
18,135
7,99
16,138
6,63
15,123
0,3
14,142
15,130
1,20
0,1
11,133
11,136
15,122
17,128
14,125
13,131
15,112
14,131
10,120
13,111
1,21
12,123
11,121
8,107
7,111
10,119
3,52
10,121
15,128
18,129
12,123
6,96
13,118
1,23
15,122
19,137
4,61
4,67
0,3
10,110
13,132
13,139
3,54
6,84
18,116
15,107
13,112
6,86
9,114
17,122
15,117
6,90
5,83
2,33
13,111
5,89
13,116
7,102
14,136
14,116
18,129
17,135
17,125
15,115
17,135
12,135
12,116
15,133
6,90
5,83
5,78
8,110
5,74
8,102
5,69
16,119
15,128
8,99
17,120
6,90
8,90
8,109
11,130
17,128
13,123
17,111
0,3
12,130
16,123
3,47
9,125
16,145
6,98
14,117
16,119
12,123
19,123
12,100
8,108
9,114
12,122
16,132
16,129
6,89
15,135
12,114
6,90
15,126
11,115
17,142
4,67
16,117
16,138
9,102
7,101
14,121
0,3
7,110
14,116
2,40
10,113
8,91
18,125
17,114
2,41
9,118
9,103
11,128
15,118
17,124
4,68
14,130
1,23
10,121
10,100
17,132
18,125
12,115
8,100
17,148
18,116
16,143
9,120
11,123
5,85
16,124
13,135
17,134
14,127
15,123
3,53
6,90
7,85
17,94
10,115
13,122
15,128
15,126
0,3
15,139
15,158
13,129
12,119
11,106
9,112
15,108
5,84
12,127
8,118
8,88
0,3
14,102
16,124
8,83
5,83
17,130
18,141
21,127
20,132
18,142
13,117
10,108
14,125
15,148
14,129
12,135
11,116
18,132
16,119
15,130
7,87
18,139
15,122
11,134
15,120
10,121
7,88
3,55
11,125
16,127
14,125
17,135
17,140
7,98
13,125
7,96
15,124
0,3
12,144
8,109
16,125
13,129
12,119
0,3
8,102
17,129
9,128
9,113
14,133
4,71
12,124
10,118
16,130
12,109
11,113
16,129
18,132
16,142
14,129
5,94
15,131
10,108
15,140
11,129
11,126
10,114
5,75
19,136
13,120
15,125
16,131
2,40
10,121
2,35
1,23
2,41
6,109
8,99
14,136
14,131
12,134
12,128
2,37
14,107
16,134
15,138
5,66
2,40
15,122
16,132
16,118
2,41
1,21
17,136
10,105
15,127
10,120
3,57
14,127
16,127
12,118
4,53
15,138
19,129
4,66
9,103
16,136
12,129
15,134
3,46
14,132
9,105
8,87
2,35
10,107
8,111
8,108
0,3
6,84
0,3
16,135
3,56
7,101
9,98
10,118
17,120
14,130
0,1
14,134
18,147
2,38
11,101
11,124
13,110
7,97
2,41
13,124
13,122
7,97
3,49
7,112
16,128
16,126
16,121
3,51
15,143
14,124
14,140
12,118
1,23
16,133
17,122
7,95
7,95
14,129
11,117
4,75
5,85
15,122
13,136
3,51
16,133
10,124
12,135
14,126
15,135
10,133
3,57
2,36
17,116
4,63
9,116
1,23
12,136
8,100
7,108
11,131
12,136
14,145
11,124
11,114
6,84
16,122
10,142
17,126
17,117
3,51
10,115
7,102
8,113
5,83
11,115
15,142
13,137
15,122
10,125
17,139
8,110
10,101
12,116
6,86
14,126
13,116
15,132
16,144
14,126
9,113
16,120
12,118
9,105
17,104
4,67
16,115
11,96
14,120
17,151
16,112
2,36
6,97
0,3
12,110
6,97
14,134
11,124
11,119
4,67
16,137
1,23
13,127
12,99
17,122
8,109
2,37
15,127
17,125
1,23
0,3
19,133
4,72
10,108
7,86
13,120
8,118
18,142
15,126
11,112
17,143
11,121
17,128
17,133
10,126
19,129
10,125
7,91
19,119
11,128
13,137
5,66
13,126
7,93
14,138
12,119
18,129
10,108
18,126
4,63
15,132
2,43
14,126
15,116
12,120
11,103
10,111
17,143
13,129
17,125
8,107
13,136
11,115
11,108
18,121
3,53
10,116
18,130
16,137
13,131
15,118
4,62
15,124
16,127
17,136
9,105
2,34
16,140
16,134
13,129
14,126
15,138
7,92
2,41
4,75
14,111
6,92
3,52
6,83
5,75
16,128
18,120
9,96
5,69
12,118
5,81
9,113
20,131
12,137
9,112
15,138
8,106
16,136
5,86
12,120
18,140
6,83
1,21
11,129
13,138
12,133
11,117
13,131
11,130
11,119
7,107
6,88
13,127
1,21
7,88
17,122
9,113
8,118
18,117
15,131
12,123
0,1
17,133
18,140
11,117
11,119
18,130
13,123
3,59
13,119
16,140
2,38
15,129
2,41
3,51
7,103
13,124
2,29
16,134
9,105
4,71
13,136
10,117
13,128
9,101
2,35
16,142
17,138
14,136
16,147
14,118
4,73
16,141
16,133
14,131
17,135
12,133
11,130
12,112
14,127
4,75
11,90
2,37
12,104
6,104
9,121
16,136
4,69
4,59
15,119
14,124
4,65
15,128
1,22
3,46
12,124
2,39
14,128
14,124
13,128
3,53
0,3
12,123
14,109
7,99
5,83
3,52
16,134
10,114
17,119
14,129
6,85
14,122
15,135
16,129
14,135
2,41
12,122
16,127
14,127
16,134
12,116
13,118
4,66
14,121
12,106
16,123
17,126
10,134
19,133
12,115
15,121
16,118
4,76
16,123
11,117
6,94
7,108
11,114
15,134
14,131
8,99
14,136
11,123
15,107
16,143
18,126
16,119
16,126
16,128
11,123
1,23
13,129
7,93
2,41
17,134
2,37
11,105
2,38
7,93
10,118
14,127
1,19
8,94
17,118
18,134
7,102
10,94
6,104
13,112
17,121
0,3
14,124
13,126
14,133
16,129
17,122
15,122
5,84
14,153
5,85
10,125
15,111
18,125
16,142
16,129
15,131
9,127
9,103
18,132
17,117
16,126
7,92
14,118
16,124
20,115
1,20
13,124
7,105
15,140
10,121
16,133
12,126
16,124
15,129
10,110
16,116
13,126
8,98
15,131
17,145
17,137
17,140
10,117
14,141
12,128
16,121
20,142
15,134
7,100
12,142
10,123
9,104
14,129
17,119
15,134
10,121
18,120
14,124
18,134
2,39
11,126
0,3
19,128
6,102
11,114
5,83
18,132
14,144
17,113
1,21
9,108
11,131
8,115
17,112
13,125
15,137
6,103
9,120
8,115
5,80
14,124
10,113
1,21
8,120
17,128
15,124
15,132
9,93
16,133
3,57
4,72
3,48
17,124
17,131
16,111
12,120
12,133
12,117
14,111
12,126
7,104
16,147
15,151
0,3
6,93
1,23
3,50
14,125
17,122
8,96
15,117
9,101
4,74
18,109
7,100
10,108
15,139
15,131
5,83
15,137
2,39
1,23
15,129
9,113
13,132
17,141
14,142
6,90
11,128
19,124
11,124
13,114
17,135
7,105
0,3
10,125
16,132
12,114
6,87
12,111
12,122
0,3
16,131
14,161
15,123
13,122
19,139
10,106
18,132
4,64
7,111
14,136
8,102
16,145
11,117
0,1
3,58
5,80
4,60
17,132
4,64
19,153
3,54
4,77
11,130
17,132
9,106
9,99
15,141
13,123
18,137
13,127
9,104
15,132
11,118
16,138
21,142
16,123
16,134
19,134
17,127
18,128
16,115
12,134
13,141
9,112
14,109
17,124
12,107
16,132
16,136
1,21
10,121
8,97
6,104
9,102
16,139
16,140
12,119
9,119
7,99
17,126
16,133
6,88
9,112
15,127
4,71
14,119
16,136
2,40
15,125
13,121
18,124
19,119
4,60
15,117
4,65
5,77
12,129
5,75
14,113
8,103
10,123
4,69
16,153
8,106
8,108
9,112
5,75
13,118
3,55
8,109
18,125
17,131
15,134
9,105
13,127
15,126
9,119
8,108
17,130
16,134
3,47
16,128
3,52
10,126
6,95
19,123
16,132
16,128
13,138
8,114
1,21
5,84
6,86
16,131
8,101
17,133
17,131
16,129
13,128
8,101
8,117
4,62
14,132
15,130
1,21
13,121
16,109
1,21
15,145
15,126
12,125
0,3
9,98
17,146
17,150
19,113
8,102
3,53
7,104
13,138
2,41
17,137
9,121
9,112
3,53
16,127
2,38
13,112
9,99
3,52
12,131
11,114
13,132
9,105
5,81
4,69
19,155
14,144
15,114
7,112
20,136
7,99
6,91
9,115
11,125
15,130
8,117
15,143
11,120
13,121
1,23
9,118
16,134
17,120
4,66
14,130
13,117
17,120
15,119
17,123
2,41
2,43
8,115
12,123
18,141
5,75
9,106
16,123
6,91
16,118
7,99
7,88
17,125
15,145
13,139
7,93
15,143
16,140
16,139
12,132
10,114
12,109
5,74
1,23
12,125
10,120
9,103
16,112
17,124
16,127
4,68
9,117
0,3
11,117
10,117
1,20
8,116
15,138
10,114
12,139
0,3
5,83
12,121
16,118
11,135
14,145
12,132
8,109
8,114
2,40
15,125
14,136
4,67
15,122
3,57
14,120
13,130
15,117
2,36
12,114
18,98
14,137
2,41
14,126
14,123
8,108
2,33
9,116
6,97
16,144
3,56
0,3
13,127
6,98
12,141
13,130
15,124
16,123
10,118
11,115
7,92
0,1
3,57
10,121
15,119
16,133
13,131
17,121
2,43
4,71
3,61
15,136
17,127
6,94
13,126
8,108
14,124
16,128
11,119
18,120
14,128
7,86
6,93
15,140
15,147
16,139
17,136
11,106
8,106
10,115
10,131
16,140
14,141
19,136
19,126
0,3
17,139
9,114
5,83
8,109
12,103
17,113
16,123
13,136
5,71
1,20
17,125
16,115
1,23
9,116
15,113
16,138
16,140
13,112
17,103
4,70
15,128
7,102
10,117
12,123
14,129
5,73
2,41
17,140
4,69
13,127
3,56
2,41
6,88
17,136
1,23
12,115
16,132
2,40
12,113
4,65
3,59
1,23
1,23
17,146
15,121
9,91
15,135
2,35
12,116
9,121
15,143
14,124
13,137
11,128
2,34
2,34
13,133
8,100
17,134
13,127
0,3
15,132
3,57
11,116
8,115
12,145
5,65
17,135
4,68
15,123
13,144
12,116
7,91
17,127
16,128
3,61
16,126
7,100
3,51
3,56
4,61
6,86
7,93
15,129
14,137
18,127
6,87
16,119
1,20
14,123
9,121
15,147
7,104
17,134
9,113
17,140
15,137
1,23
1,21
3,57
4,70
11,121
12,123
1,17
17,117
18,130
12,129
17,127
18,143
14,141
10,113
10,123
16,127
16,144
6,77
11,124
15,120
1,22
15,137
18,143
11,136
6,78
10,124
18,127
15,133
12,133
8,92
5,68
13,138
6,84
6,101
10,125
17,123
16,132
0,3
12,130
12,121
9,125
15,128
13,133
18,126
6,98
18,130
15,126
10,135
17,117
10,119
14,140
14,134
16,130
13,135
15,140
17,125
16,142
14,126
1,21
1,22
14,131
0,3
14,143
4,73
16,123
12,138
2,35
12,117
17,139
15,132
10,97
15,136
8,104
15,133
2,33
16,138
1,21
18,133
15,102
6,84
10,122
15,139
9,96
14,120
17,131
14,112
16,126
10,125
6,86
14,124
3,49
2,35
7,81
5,78
14,103
18,122
19,130
15,124
10,103
12,134
18,139
1,23
16,127
4,61
9,124
8,87
12,122
16,142
19,121
14,141
16,140
8,107
16,131
8,109
14,141
11,143
12,120
18,141
16,135
5,86
9,115
2,39
6,98
12,140
12,130
19,138
14,116
18,111
15,126
16,123
5,89
16,113
18,128
15,120
8,104
14,135
6,75
20,132
15,114
11,124
19,143
4,71
12,135
7,98
8,108
11,87
14,129
14,128
19,139
1,21
13,138
7,102
15,149
6,95
18,141
16,122
13,125
11,123
15,131
2,41
14,141
12,128
16,128
16,141
12,129
14,146
17,132
12,140
17,128
12,132
6,96
13,122
9,119
15,127
5,81
13,131
13,116
14,137
15,128
13,125
11,112
13,131
9,114
13,128
13,130
2,40
8,113
11,119
0,1
8,88
9,117
11,113
5,84
8,99
12,121
14,132
0,3
12,113
15,148
5,78
15,147
9,126
5,63
8,114
10,110
17,124
10,130
14,123
2,34
13,128
17,143
17,119
17,124
3,47
9,112
15,109
18,142
5,76
15,127
12,113
0,3
10,102
16,128
14,145
17,134
5,78
16,121
14,126
18,113
7,104
11,121
11,135
11,123
15,134
3,51
1,23
4,69
10,103
5,78
14,122
18,117
14,154
14,130
12,115
17,132
8,98
14,116
11,135
2,33
8,91
9,125
15,131
12,141
7,104
4,73
11,121
14,117
13,128
6,87
13,125
4,66
3,50
15,129
9,117
2,40
3,58
15,129
3,51
7,89
12,128
17,127
2,38
16,124
11,109
6,83
13,147
12,127
13,126
0,3
14,113
13,133
16,114
12,128
15,122
16,133
17,131
12,123
0,3
12,116
3,61
5,86
11,119
17,119
10,113
14,133
5,75
1,21
8,100
12,129
12,127
5,72
14,119
14,136
16,139
14,108
16,122
2,39
8,95
11,107
17,112
16,130
17,125
14,115
6,74
17,129
11,111
13,145
8,102
15,121
4,71
2,41
13,127
17,141
10,112
3,53
14,127
17,122
9,129
18,124
11,138
0,1
12,100
10,133
2,39
11,127
8,102
3,54
12,122
17,136
9,114
7,94
9,116
16,131
17,122
8,94
17,118
9,114
14,128
15,126
16,139
5,86
6,88
13,114
19,138
13,119
14,138
10,101
19,110
3,47
9,117
14,123
14,123
8,113
4,70
15,139
13,129
12,143
13,123
16,137
15,154
12,117
15,133
1,23
4,74
16,124
10,112
8,116
13,131
5,84
18,144
14,128
9,114
10,93
18,118
12,111
3,56
14,125
6,88
6,90
4,66
3,61
15,133
1,23
7,101
12,112
6,79
13,139
9,107
7,99
14,122
10,118
14,132
3,54
3,59
11,133
11,115
18,134
12,131
11,109
17,122
17,123
15,123
12,105
12,119
16,136
11,130
15,134
12,125
4,70
14,133
11,128
14,118
17,124
11,133
18,130
11,114
5,75
0,3
6,77
7,86
8,104
9,103
16,122
13,115
18,133
16,146
2,42
19,123
14,122
4,75
16,127
9,106
5,77
13,122
12,121
17,134
17,149
14,140
3,52
17,135
15,131
8,119
16,119
7,88
18,136
16,125
12,134
18,119
17,126
15,132
8,117
9,103
16,123
16,133
1,20
5,78
12,147
16,127
13,145
9,103
16,145
9,112
16,114
7,101
16,141
15,124
14,125
17,134
7,94
15,133
9,112
11,115
6,89
1,23
9,124
4,66
15,130
17,134
12,119
4,71
3,46
16,131
11,123
3,53
18,117
11,123
9,120
16,121
15,121
16,148
4,61
11,114
16,121
9,101
17,130
3,52
12,118
9,107
20,141
17,141
17,124
14,127
17,126
18,108
14,119
16,132
3,43
18,130
18,139
17,120
15,113
8,91
11,121
14,121
12,111
11,132
15,135
12,122
9,111
15,129
1,23
1,23
10,141
11,111
6,101
10,113
18,129
12,117
18,136
5,83
9,110
15,108
15,143
13,135
5,88
16,137
14,136
8,112
14,145
5,81
3,55
14,124
15,139
7,91
5,75
6,94
3,47
1,22
9,105
0,3
15,126
16,122
14,133
0,3
5,77
16,131
4,55
2,39
7,99
10,134
10,111
16,120
7,117
16,136
15,115
0,3
11,122
14,122
0,1
4,71
12,124
4,69
10,122
15,123
11,125
1,20
12,130
13,114
17,132
15,137
1,21
7,105
9,111
1,21
8,103
9,122
2,39
15,120
16,117
16,121
4,72
12,128
5,90
16,100
15,114
4,70
10,122
9,119
7,92
11,116
20,133
9,122
16,130
12,120
9,120
5,69
13,116
14,121
16,128
18,136
4,75
15,135
10,112
11,121
15,131
9,117
15,122
14,114
6,72
10,99
12,125
12,124
2,34
1,20
17,121
16,125
0,3
1,23
11,122
18,137
9,113
8,107
14,127
9,115
13,117
4,69
10,125
15,135
6,99
16,112
14,121
0,3
8,106
0,3
17,127
6,80
12,124
10,123
14,119
6,96
9,110
13,113
4,77
13,117
16,122
7,100
17,109
18,121
18,136
9,122
3,53
6,80
14,131
15,125
6,88
15,125
15,128
12,130
6,88
14,131
11,118
16,135
19,119
18,125
15,116
18,124
17,130
13,132
10,116
16,121
13,130
15,136
12,130
13,133
16,143
19,137
6,75
16,133
11,123
9,113
13,136
10,108
4,59
1,20
3,52
3,58
16,138
18,131
12,118
15,115
14,116
13,127
1,20
2,35
0,3
8,105
7,90
12,117
16,139
9,119
19,114
19,120
15,133
14,125
4,72
9,115
0,1
14,146
3,57
8,109
10,113
9,111
19,130
6,83
1,21
4,70
16,136
7,95
13,128
0,3
5,79
18,123
15,128
16,125
0,3
17,139
17,122
9,113
19,147
8,103
12,141
12,114
7,93
17,122
7,110
11,119
14,125
16,123
15,130
10,126
17,117
18,139
6,95
18,130
13,131
9,104
13,124
11,111
6,88
12,130
15,139
10,126
9,99
5,67
18,125
17,147
6,98
1,23
14,134
4,66
16,126
16,130
10,112
13,128
15,141
15,127
17,132
14,120
13,133
6,88
8,104
9,104
16,121
9,108
6,80
11,111
16,122
11,135
13,112
16,135
10,109
16,113
8,113
7,94
14,137
5,82
14,129
18,114
16,137
3,52
11,126
17,131
20,138
17,117
17,138
9,120
19,124
14,138
9,125
4,68
18,120
6,92
17,135
13,114
14,110
20,120
5,83
10,133
6,97
6,100
1,21
0,3
15,136
17,153
15,133
2,37
15,135
13,134
1,23
4,66
19,149
12,113
0,1
5,78
9,114
11,134
6,80
14,115
4,66
14,128
5,75
7,98
11,120
13,127
10,120
16,118
7,99
10,120
5,76
4,64
13,112
15,136
10,103
18,114
16,133
14,124
6,92
15,119
17,152
6,79
15,136
16,141
13,124
12,112
1,23
8,103
6,89
18,119
19,151
8,97
14,124
19,128
13,139
17,129
14,130
11,130
5,76
0,1
19,123
9,121
14,117
12,116
7,102
13,130
3,51
4,71
14,121
16,135
11,112
4,63
0,1
15,121
16,142
16,126
11,108
10,118
6,96
7,100
4,70
16,113
17,122
14,125
5,68
5,67
9,112
13,111
9,118
3,55
7,100
14,127
4,63
8,112
18,132
16,120
0,3
15,138
12,151
13,121
17,130
17,138
13,139
