hw(rs1),HW
16,158
24,174
5,141
5,111
15,153
11,189
11,183
8,129
24,205
0,18
13,167
22,198
19,185
14,178
24,223
20,210
18,215
2,47
24,168
15,177
10,154
24,227
21,216
3,96
16,155
18,163
19,215
8,150
23,172
14,190
22,210
25,123
16,182
18,186
5,132
14,155
21,108
15,192
9,143
25,229
17,185
8,172
19,166
21,170
13,173
18,147
13,109
12,200
15,208
23,170
9,183
18,177
18,193
19,149
24,182
10,200
18,193
19,174
18,157
12,101
15,185
11,189
6,74
24,181
18,156
5,107
16,200
11,191
20,162
16,185
2,88
12,128
14,168
12,185
13,189
14,180
23,157
23,202
19,196
23,220
19,192
6,129
13,142
23,201
9,169
24,195
25,214
14,176
19,176
7,147
21,159
24,123
22,218
17,214
27,225
2,68
5,144
18,211
8,151
23,164
20,158
24,199
2,52
2,60
8,182
0,18
23,121
1,59
25,172
7,83
17,157
26,195
20,220
15,194
2,60
8,159
24,225
24,215
16,188
27,179
21,154
22,169
1,59
15,184
18,156
3,114
19,174
9,192
10,150
18,114
2,58
23,148
13,192
25,132
23,208
25,182
3,93
22,175
16,194
6,126
26,210
22,154
21,182
25,172
25,182
6,143
7,145
22,165
20,207
8,178
7,127
10,184
22,218
16,172
8,161
20,186
14,181
3,92
15,183
11,135
16,188
22,205
22,197
16,195
3,90
19,173
3,79
16,189
8,160
22,194
0,18
16,183
2,91
19,177
23,216
14,180
3,74
21,196
17,183
19,183
26,232
1,48
26,191
8,128
15,187
7,132
2,72
4,92
19,172
3,86
24,226
23,161
24,220
24,159
24,210
16,167
3,102
13,185
20,195
6,161
21,209
26,129
0,16
4,82
22,178
2,90
4,91
15,202
17,179
5,90
1,44
1,36
24,197
10,183
1,59
23,213
2,74
13,169
5,129
9,137
12,131
19,219
21,203
10,186
21,180
13,181
28,223
8,141
26,216
19,203
22,127
24,203
20,199
18,214
14,154
27,212
26,207
0,14
19,194
4,129
19,179
23,136
19,173
23,159
25,209
3,116
7,156
6,136
2,52
13,166
13,194
21,169
16,198
27,170
0,18
13,192
8,167
16,180
20,159
13,140
16,173
1,37
20,179
21,191
17,179
0,14
9,130
4,89
1,58
7,163
2,38
24,219
22,185
24,130
11,143
6,128
15,104
16,172
23,177
17,111
7,157
4,91
18,185
1,26
22,209
16,157
23,211
27,239
22,215
17,189
23,163
22,211
8,124
4,133
18,194
10,198
10,199
21,172
14,196
24,179
13,189
5,108
24,219
18,193
19,168
3,70
5,154
6,163
16,180
28,244
18,179
6,118
5,64
21,190
1,48
10,164
12,144
6,106
15,163
22,151
24,189
13,169
24,207
23,235
21,223
6,157
10,156
4,55
22,180
0,14
28,248
10,180
19,226
2,56
22,164
11,99
9,188
1,46
19,191
7,130
5,138
14,170
5,127
10,135
15,179
10,177
10,195
22,181
3,95
12,199
25,234
21,191
13,206
28,249
11,148
17,203
3,80
23,216
2,92
21,109
3,113
27,220
7,182
24,163
14,105
11,177
3,97
24,215
4,143
3,73
12,196
18,166
20,209
9,172
7,130
8,88
22,176
16,193
4,86
1,37
22,198
24,205
25,213
22,164
7,127
7,153
7,112
1,32
18,147
23,216
8,185
21,210
9,160
26,203
22,185
5,146
15,179
22,181
22,215
22,118
4,134
25,121
16,109
11,172
4,136
26,198
12,146
6,111
3,90
14,212
22,184
6,77
15,154
0,18
21,191
24,175
23,209
1,48
8,167
11,130
3,114
15,154
2,67
4,109
25,127
9,139
4,90
11,156
15,149
17,173
26,203
19,167
15,176
13,170
22,209
26,230
19,151
7,169
4,134
22,193
17,163
22,152
3,111
25,216
6,122
21,192
17,205
23,188
26,237
12,145
4,92
25,174
16,194
8,93
2,105
23,180
26,200
22,164
14,201
18,191
26,232
17,166
22,120
3,79
24,209
13,172
17,114
22,169
12,190
15,179
19,179
23,126
23,200
7,163
18,202
21,107
24,214
6,137
11,148
8,152
17,196
8,161
10,162
4,126
25,134
12,200
4,108
23,120
23,199
23,196
21,201
18,185
9,159
23,206
7,177
28,246
7,111
23,199
20,202
0,16
22,155
19,174
18,219
12,203
20,168
7,178
2,37
24,126
1,55
13,97
21,183
19,191
23,166
24,230
24,210
6,146
23,158
11,129
29,214
22,195
20,162
19,165
19,149
21,160
25,129
3,94
13,193
11,136
4,90
18,176
13,210
23,201
20,147
17,183
11,182
5,130
6,118
21,196
5,120
1,58
4,61
15,100
10,182
16,165
2,65
20,217
21,111
25,221
17,208
6,135
3,52
28,240
1,26
6,125
9,177
22,202
23,201
5,162
19,150
13,186
16,163
16,176
6,122
20,181
4,60
25,215
23,228
1,55
11,102
12,167
20,147
15,166
9,167
19,206
18,199
7,146
15,179
21,175
3,76
23,213
5,119
18,139
9,169
26,233
10,121
25,236
15,189
3,48
4,86
2,89
11,195
25,210
23,221
7,129
8,132
21,186
3,99
9,176
19,197
21,184
6,172
5,127
26,204
2,80
12,166
3,111
21,193
5,113
10,183
8,149
23,235
26,230
24,197
2,69
15,194
19,217
8,165
13,146
0,14
3,95
21,201
20,186
20,201
23,211
24,236
4,129
23,201
13,145
0,16
25,228
10,187
24,232
0,18
22,202
13,161
21,154
14,196
8,158
14,176
19,191
4,117
9,141
23,222
1,47
15,205
17,183
24,221
11,180
17,157
1,55
8,141
16,209
5,143
24,181
1,26
12,164
19,161
21,193
26,171
22,197
6,171
3,109
25,210
8,114
25,230
11,207
1,37
14,192
5,139
23,185
22,160
9,183
8,148
3,120
1,59
5,90
28,246
22,188
18,190
17,200
28,239
23,144
28,200
17,178
3,131
18,180
22,193
15,159
22,219
22,156
6,166
27,245
17,116
23,163
13,173
22,123
3,73
14,189
20,200
25,218
11,158
18,178
16,186
6,127
23,121
7,117
17,189
17,185
20,158
4,136
6,140
5,139
24,128
4,79
2,76
11,194
16,181
19,178
12,191
17,152
23,206
1,37
23,181
18,193
7,162
25,180
24,194
23,188
23,209
1,37
5,127
25,203
24,200
14,186
23,181
23,132
14,202
3,50
20,183
5,142
17,189
19,192
24,127
14,174
15,162
16,196
22,165
3,79
3,74
18,155
11,169
8,156
6,148
22,209
22,216
1,59
4,108
0,20
23,208
23,186
11,184
7,127
5,103
16,163
3,73
5,135
0,16
5,147
19,153
7,145
21,195
25,142
17,176
24,189
21,220
12,173
9,176
3,95
24,225
10,169
21,170
10,122
19,194
24,182
2,108
25,223
16,197
14,109
19,198
21,188
24,222
16,160
4,92
23,168
13,190
12,192
2,66
1,37
7,184
7,131
11,176
6,144
23,213
2,72
4,141
9,151
9,185
9,89
9,190
0,16
18,200
24,160
23,129
21,191
11,199
3,120
13,187
24,173
22,176
11,152
15,99
22,176
12,126
7,81
22,191
5,93
16,156
8,146
20,204
26,165
16,197
21,118
23,218
8,158
3,99
17,204
19,183
18,203
2,94
10,157
7,112
24,193
1,48
22,183
19,144
8,90
12,172
8,184
19,227
18,167
14,196
18,110
28,201
20,214
21,210
21,194
20,199
6,140
9,149
2,71
13,182
24,163
9,164
4,82
17,112
23,208
21,204
6,152
20,192
7,173
10,176
23,211
8,136
9,176
3,78
17,194
1,48
25,193
19,187
20,212
11,178
16,142
22,156
8,80
3,75
15,180
23,207
8,157
24,183
7,138
3,98
6,129
8,179
6,120
7,164
8,89
19,181
15,128
20,190
17,182
5,133
0,14
12,180
23,227
22,200
6,115
9,141
25,208
19,217
18,197
10,130
22,193
10,168
20,165
11,194
15,186
0,14
22,214
23,202
22,226
3,117
13,145
22,202
9,187
24,198
15,212
20,204
5,152
17,163
2,87
16,162
15,184
5,153
7,164
2,75
1,59
2,70
25,215
1,48
21,191
2,77
25,214
9,159
26,216
25,219
9,147
26,183
24,226
16,207
7,178
23,191
6,166
19,159
22,156
12,187
19,158
3,93
7,144
13,179
27,192
21,156
21,198
14,181
9,172
11,186
17,195
24,122
25,123
24,216
4,128
18,188
5,135
2,55
21,149
25,161
11,140
0,16
21,161
4,89
24,215
0,18
18,175
16,158
11,149
2,98
24,201
10,194
14,104
24,208
5,130
4,92
17,160
0,14
27,144
24,120
5,143
1,26
17,178
16,175
18,173
13,150
24,207
13,127
5,138
22,198
28,214
24,225
16,208
18,208
8,172
10,195
4,90
1,59
5,107
22,198
0,14
11,155
10,195
26,193
8,129
10,168
9,128
14,192
15,203
9,155
13,181
12,106
13,190
2,74
17,211
6,94
4,111
27,189
6,152
0,16
8,88
12,174
8,164
5,131
3,119
26,215
8,134
23,203
1,37
18,153
15,195
8,164
22,199
26,232
20,219
26,227
5,157
21,212
19,121
18,181
25,241
9,166
18,126
3,97
1,59
16,187
9,167
7,166
9,166
4,133
10,166
0,16
15,190
22,184
19,177
17,203
3,107
17,194
17,200
1,37
8,131
21,171
20,224
24,216
20,151
5,123
19,187
4,155
10,184
23,170
9,158
14,182
0,18
13,134
25,174
19,152
8,154
10,135
21,223
15,198
12,204
8,174
0,16
22,171
19,192
22,174
5,134
5,127
2,58
24,189
0,16
26,207
16,160
9,117
16,203
12,145
23,204
4,136
11,142
22,191
22,161
6,115
25,223
21,198
0,18
25,201
23,210
18,202
26,238
14,196
10,178
12,193
6,105
1,48
8,140
23,216
13,192
6,130
15,198
22,218
20,162
25,179
23,167
25,192
18,155
18,204
25,236
23,204
22,187
9,137
6,102
23,200
8,122
6,120
16,175
2,58
5,128
16,211
23,205
16,183
4,84
15,191
12,191
8,171
23,213
7,167
7,170
21,209
1,59
9,186
23,125
14,176
14,205
21,158
5,143
5,139
1,37
1,37
21,216
8,161
24,202
20,185
2,58
25,220
25,214
11,172
1,48
11,192
19,199
14,201
12,187
25,224
22,150
1,37
23,202
25,216
8,179
24,203
24,171
4,133
26,197
20,163
13,138
24,202
6,155
14,176
14,195
16,194
1,44
14,104
1,48
23,186
18,179
0,12
1,48
24,224
4,119
20,110
11,174
3,72
24,233
8,154
1,59
21,211
20,178
12,204
11,176
10,189
4,90
24,221
23,199
13,189
7,158
4,86
4,140
22,184
19,173
14,153
23,204
3,108
14,185
3,105
9,168
25,213
19,160
20,212
23,227
18,173
2,48
12,195
16,178
11,177
1,59
3,107
24,160
21,202
21,190
3,95
26,191
15,189
0,18
26,189
21,154
27,237
10,89
25,222
22,211
8,151
6,150
0,14
2,69
2,54
2,68
15,185
2,75
22,215
22,200
23,214
18,148
14,146
21,173
0,14
23,117
23,212
9,175
13,196
21,153
3,71
0,16
22,194
23,125
9,182
2,56
26,225
18,186
1,44
25,218
11,179
1,25
2,89
25,189
6,165
11,172
3,105
9,137
13,198
19,222
19,214
23,152
15,202
23,125
23,224
22,178
25,200
8,132
18,193
18,184
26,236
8,148
13,187
28,225
19,112
19,196
15,209
0,14
17,156
27,227
0,16
21,166
4,132
18,162
5,153
14,171
23,187
4,113
0,14
4,136
10,150
11,195
25,229
24,212
20,190
8,148
21,161
22,192
19,164
15,98
19,191
22,207
11,169
22,143
14,188
8,164
1,48
12,186
13,192
27,230
5,142
6,172
3,96
25,236
20,165
22,187
24,223
16,184
25,200
21,196
7,168
4,80
7,150
0,18
5,119
22,192
20,210
15,199
16,196
1,70
0,14
16,201
17,175
15,183
23,169
26,238
14,172
7,82
20,200
12,219
1,70
14,207
25,226
23,214
8,111
20,174
12,153
7,167
17,166
30,251
12,139
7,138
21,186
0,20
8,164
7,170
24,193
12,209
2,60
27,222
11,151
11,187
1,48
3,132
17,200
23,173
24,215
5,138
15,156
8,144
17,190
4,130
5,124
16,187
17,157
3,125
24,211
23,196
23,205
17,184
23,209
22,201
28,249
14,203
19,120
1,37
20,212
20,237
15,208
21,187
21,221
17,209
22,212
5,151
6,99
9,148
2,105
25,208
27,223
2,49
11,161
22,177
22,224
22,220
7,159
15,187
22,213
0,18
10,192
7,155
27,238
25,183
19,209
25,193
23,201
22,202
23,227
26,164
6,139
23,153
19,183
7,129
28,255
23,214
24,183
23,209
24,184
21,180
20,199
1,59
16,198
16,204
22,121
14,189
11,187
5,112
2,58
10,169
25,180
0,16
27,141
17,153
20,158
16,207
3,63
4,93
2,72
24,208
19,220
25,189
19,169
23,178
4,83
20,204
15,140
10,192
9,174
25,186
24,197
14,167
0,16
23,203
14,187
20,198
26,199
16,197
26,171
26,221
1,48
6,118
6,115
25,232
13,170
11,151
12,169
3,99
16,195
7,155
0,16
22,216
18,192
23,167
18,171
21,178
11,200
2,53
30,270
25,201
11,177
13,179
21,155
16,173
15,205
8,143
6,150
5,140
23,120
25,171
25,198
9,186
3,121
19,166
24,210
26,208
22,204
20,213
14,142
3,78
9,155
26,235
1,37
7,172
20,165
2,56
24,211
24,191
3,94
15,177
20,190
16,208
17,202
15,197
12,142
26,132
20,192
24,206
23,183
22,184
22,186
6,140
6,131
3,88
15,159
24,232
5,127
20,182
4,103
5,142
5,138
24,234
14,186
23,168
1,37
23,173
21,210
7,124
10,142
18,144
17,158
6,102
0,16
13,95
24,173
14,194
4,104
24,194
21,208
11,146
12,205
17,194
16,208
9,133
27,219
19,176
5,73
12,148
16,172
15,160
0,20
24,176
20,120
22,202
22,184
18,207
3,90
23,122
21,212
15,186
4,124
17,185
3,96
2,55
24,203
11,172
2,78
27,246
6,114
6,102
8,185
22,189
21,165
27,225
23,173
13,173
12,101
0,20
3,77
4,124
12,149
16,117
0,18
7,126
16,166
26,224
19,213
1,37
3,89
11,182
1,48
23,198
6,159
11,205
10,148
13,190
21,194
10,95
1,48
14,150
2,58
25,139
0,18
13,174
27,227
16,150
23,191
0,18
0,18
18,218
24,207
5,150
18,114
5,137
19,173
15,197
22,202
18,181
12,183
4,122
22,175
26,236
9,180
1,70
25,226
22,222
22,190
17,193
23,220
24,209
17,189
23,213
23,199
6,122
2,87
26,240
0,16
12,198
22,192
6,108
18,111
9,176
14,174
7,174
10,137
4,129
5,70
14,134
10,174
22,219
7,122
23,124
4,88
3,104
17,157
23,207
20,198
25,209
5,67
9,162
23,222
8,140
7,139
23,125
20,174
22,182
26,190
24,224
9,112
11,180
21,170
13,162
6,161
16,180
19,160
25,221
21,202
19,174
1,37
20,171
14,183
13,191
6,128
19,182
14,158
7,115
7,79
22,193
2,92
17,170
4,136
23,227
1,59
23,207
17,204
9,184
11,179
16,208
19,191
7,160
23,204
23,170
12,161
2,69
0,14
21,185
4,116
12,148
11,140
21,183
15,169
9,193
24,183
8,107
21,207
19,186
25,208
23,194
0,14
16,188
23,184
24,228
17,155
23,228
21,185
10,186
12,127
24,158
24,243
17,196
8,155
7,77
3,111
25,164
23,180
11,122
4,116
13,100
5,113
25,200
5,131
24,217
10,115
8,94
6,150
0,18
9,143
8,181
25,199
5,126
15,183
8,162
4,125
27,191
15,141
25,214
17,161
23,210
15,188
1,32
0,16
14,157
20,165
1,44
20,181
16,219
2,94
19,158
7,151
7,144
21,213
16,202
21,191
24,200
6,169
10,142
12,176
17,202
24,185
23,213
19,197
21,206
13,174
19,216
6,130
25,209
18,131
15,110
11,162
21,216
26,226
18,195
20,210
25,206
7,130
0,18
18,202
3,110
14,197
25,214
19,150
9,136
2,67
9,191
12,185
17,177
6,106
1,48
22,202
5,65
20,218
21,147
23,198
23,172
11,200
26,216
14,189
2,52
13,111
6,99
15,165
6,144
24,193
17,202
27,250
22,195
18,170
26,230
24,121
24,226
9,185
6,127
23,220
12,140
15,164
13,150
4,116
3,102
14,189
21,174
20,191
26,215
24,180
23,207
1,59
17,170
19,191
7,120
16,186
25,220
27,190
13,150
19,212
20,179
13,185
9,158
4,110
6,166
10,161
7,114
17,193
6,73
18,150
3,105
0,18
14,150
22,203
4,76
2,89
23,180
20,203
23,185
9,138
8,158
21,155
21,204
7,153
2,74
19,184
18,145
24,207
23,187
20,224
10,140
6,111
22,201
18,160
2,95
2,51
18,186
18,185
22,113
26,241
2,72
12,185
0,18
6,168
20,211
7,166
23,192
10,95
8,140
19,189
8,167
13,150
24,160
22,193
1,55
25,166
10,147
20,187
19,146
23,205
23,214
16,200
10,162
11,169
14,150
21,184
23,163
13,188
9,134
22,203
5,162
19,196
22,167
0,16
1,59
17,195
2,68
17,193
0,20
21,118
13,182
9,149
23,216
24,204
20,159
17,174
9,178
1,70
25,222
22,202
24,220
16,150
3,107
25,172
3,95
7,152
19,186
24,218
21,194
20,196
24,193
20,197
16,196
24,125
1,48
23,192
8,180
14,155
18,209
23,227
4,140
7,113
23,147
1,59
19,211
5,153
19,191
3,100
2,89
24,188
5,101
17,203
21,171
15,192
2,72
19,120
22,202
20,201
11,182
24,200
24,160
27,217
3,106
6,125
0,14
17,162
7,160
19,183
18,196
7,121
20,222
8,147
24,205
16,187
3,110
18,210
8,115
25,123
1,48
25,212
0,12
3,96
19,213
4,106
6,130
17,170
24,200
8,154
23,163
0,14
22,172
23,177
19,172
13,169
22,189
9,171
24,129
18,206
14,139
25,223
11,192
14,109
16,152
1,48
2,36
16,107
15,153
12,194
0,16
27,253
8,132
19,170
27,137
25,184
5,140
8,123
24,234
23,176
24,224
22,180
22,211
21,195
27,240
19,136
25,203
11,104
8,151
14,203
4,94
23,190
4,119
24,175
14,104
14,203
16,175
8,170
1,43
11,190
3,104
27,135
4,88
21,164
14,188
4,111
21,200
21,153
23,189
21,118
11,131
17,185
19,193
8,185
8,171
0,18
17,157
5,116
21,197
18,187
12,197
10,149
20,197
26,210
22,223
14,193
8,167
6,142
18,196
20,212
11,105
14,136
5,125
23,204
3,95
10,140
20,187
20,197
19,189
23,219
10,125
12,155
26,226
27,133
21,208
20,208
6,128
8,87
13,179
17,198
2,76
17,167
4,88
21,178
21,204
13,179
24,213
4,130
19,207
20,210
22,158
17,157
7,128
14,188
25,135
26,208
12,193
4,96
10,93
21,163
13,208
17,197
18,174
4,129
19,186
21,163
21,219
8,158
20,185
18,185
5,117
21,193
18,191
8,180
20,116
3,87
0,18
14,157
10,184
20,207
24,180
14,175
23,203
1,48
11,188
20,154
23,216
16,194
10,171
10,171
2,109
19,196
21,204
13,105
24,226
26,184
26,219
17,157
26,140
19,200
3,86
20,154
2,60
22,201
23,207
4,131
11,203
0,18
1,48
23,194
0,16
8,173
22,192
13,183
15,193
0,14
2,58
16,199
9,181
22,176
24,164
0,14
22,159
1,48
7,157
14,147
16,186
22,186
9,182
22,159
18,178
26,217
10,158
7,123
19,207
18,150
2,69
13,172
6,108
0,16
2,89
17,198
1,48
14,184
1,47
7,147
22,122
12,189
7,135
16,182
26,225
25,172
13,184
24,200
23,212
22,151
21,209
18,183
20,211
23,206
21,192
15,205
19,207
4,90
19,198
17,197
5,112
9,170
0,18
14,154
21,216
3,75
4,100
0,16
18,189
24,220
19,164
19,205
8,175
4,154
9,191
22,215
1,54
13,179
26,229
16,174
7,172
4,120
2,91
4,119
4,106
12,145
20,181
8,156
11,176
16,176
19,198
24,177
24,183
14,188
14,106
23,212
24,211
13,190
22,218
23,208
11,179
21,167
14,194
20,153
23,187
2,58
0,14
13,191
23,175
22,175
21,187
7,149
8,161
19,211
16,170
24,176
22,218
6,161
25,192
8,167
11,189
12,171
14,183
13,198
15,201
24,205
4,118
27,234
19,188
11,146
5,146
7,163
20,203
26,222
20,201
13,179
13,205
25,172
7,112
8,164
25,214
24,121
8,169
5,127
17,152
9,178
23,120
21,170
1,62
16,190
3,95
26,193
14,125
9,156
12,168
23,131
24,212
21,220
6,149
1,70
26,239
3,52
2,72
9,179
23,187
22,186
23,149
25,133
15,161
13,105
9,159
22,195
0,16
24,186
8,147
13,157
20,189
0,18
24,226
23,196
6,120
13,155
23,172
1,37
7,103
8,135
18,204
4,111
15,171
8,152
19,165
11,181
8,130
2,80
1,48
19,196
6,139
22,211
24,223
4,123
14,206
7,147
7,125
22,174
16,208
21,202
14,184
23,159
1,70
21,193
19,185
6,152
2,79
20,122
22,226
1,47
9,186
23,220
21,174
9,118
25,178
24,199
6,122
18,149
21,165
23,211
20,190
23,191
17,182
28,249
0,18
15,205
25,204
18,109
26,219
20,120
14,201
6,139
2,52
5,114
13,184
10,193
17,183
25,186
27,194
5,136
21,212
4,137
18,182
21,166
25,214
27,231
2,72
3,104
1,59
6,117
22,159
25,168
18,200
22,194
7,168
27,227
17,109
2,64
21,191
0,18
23,210
2,37
13,157
10,160
24,191
5,114
24,225
6,149
22,207
21,184
3,77
15,205
4,117
5,110
17,107
14,169
18,144
25,220
19,110
12,184
22,194
25,215
20,183
23,127
0,18
20,143
25,187
6,164
20,196
8,171
6,134
3,79
3,83
10,194
16,173
9,135
19,189
23,214
2,72
22,173
24,205
1,59
0,16
12,200
4,136
16,186
9,168
14,187
10,192
0,18
24,195
16,205
4,126
19,201
2,51
23,190
21,177
21,220
22,174
5,112
25,180
22,187
5,150
5,130
1,59
21,123
24,164
15,170
7,78
19,210
23,199
26,229
20,201
16,162
13,172
25,219
11,199
24,122
0,18
22,213
15,158
20,195
5,124
12,148
24,224
2,78
12,161
5,89
22,214
25,215
9,134
21,168
11,170
22,130
10,165
8,160
21,164
2,74
17,168
11,150
25,214
10,144
11,196
5,115
7,181
9,83
8,124
16,153
5,141
24,171
24,192
13,180
13,97
24,171
10,182
26,224
12,182
14,214
23,209
27,198
21,210
16,197
4,148
21,113
18,197
24,222
2,76
10,135
0,16
1,54
0,16
20,193
1,62
23,181
24,211
25,223
16,191
10,164
12,98
23,202
4,108
11,174
11,133
13,192
13,146
10,155
0,14
2,70
21,114
22,177
10,161
17,195
16,198
26,228
21,172
11,136
2,85
23,224
10,186
20,209
12,173
21,191
6,109
19,201
9,139
25,199
24,127
22,172
26,217
23,171
3,100
21,198
7,140
11,152
4,133
8,186
20,171
19,202
3,107
4,132
0,14
2,94
24,230
20,112
7,171
19,190
22,206
0,16
16,192
24,221
20,162
20,201
12,194
20,198
20,208
13,195
0,12
26,196
23,189
12,164
27,204
16,186
14,104
23,196
9,165
7,125
24,203
19,208
22,188
23,163
12,165
20,191
23,205
24,222
2,57
3,49
4,73
3,109
1,26
22,203
20,184
24,126
17,144
10,187
22,165
21,215
6,69
15,155
24,224
4,117
22,207
17,191
24,184
5,70
20,159
22,224
24,192
2,57
21,206
21,214
24,203
25,194
18,169
10,166
20,203
4,106
21,139
7,167
24,195
3,106
23,226
17,202
23,208
25,125
6,140
26,179
14,201
22,163
1,37
0,18
10,179
17,191
5,154
23,204
22,193
12,189
8,158
9,173
21,155
24,172
17,163
3,93
20,207
1,46
5,123
22,192
0,14
20,204
4,138
26,218
10,173
7,160
24,124
21,113
19,203
25,188
13,173
13,106
25,228
7,168
2,69
0,16
22,199
24,200
21,191
20,190
8,159
13,183
0,16
23,200
18,184
24,212
22,172
20,186
12,186
23,180
11,96
12,192
21,163
16,151
24,214
23,215
0,16
13,190
10,195
24,217
17,106
1,59
24,219
3,90
8,90
25,203
2,98
10,148
7,179
7,128
19,183
4,110
5,142
24,161
20,195
22,160
4,133
4,86
9,171
5,87
6,166
19,140
21,153
21,186
25,184
9,188
22,191
21,181
25,237
22,176
10,206
2,78
5,71
3,48
9,158
15,158
22,193
21,177
9,152
3,76
7,162
8,128
7,174
6,166
7,116
22,201
22,141
12,172
17,149
19,213
23,178
23,191
16,181
23,216
27,138
22,168
9,90
26,183
11,149
15,133
16,183
11,139
21,186
26,225
1,47
13,200
18,207
24,226
20,170
1,48
3,94
28,208
24,225
19,208
9,156
17,211
10,160
18,207
13,179
24,186
1,26
7,114
6,131
3,81
3,99
10,145
10,101
25,213
17,207
0,14
3,69
23,189
21,165
17,176
2,88
8,153
27,229
6,149
23,217
7,150
5,109
2,80
15,177
25,207
0,16
19,147
18,112
11,145
15,151
14,143
22,200
23,181
21,176
23,182
23,198
11,195
20,115
2,72
11,201
12,184
10,187
22,207
25,155
26,222
3,73
0,18
21,210
24,114
3,97
10,204
16,197
16,156
17,197
19,188
22,198
7,140
17,178
9,161
10,170
27,228
22,151
12,102
12,196
0,14
21,207
17,165
23,207
23,201
8,120
19,157
22,121
7,145
17,198
1,44
27,247
19,189
21,192
25,174
13,180
23,220
17,200
0,20
16,148
16,149
24,210
19,162
0,14
21,153
24,159
6,133
0,14
8,158
9,133
22,162
2,57
0,14
20,188
8,158
21,186
25,231
4,135
6,120
16,201
1,59
13,197
20,208
5,122
21,111
18,193
26,237
19,116
13,177
18,159
14,174
15,164
9,170
22,196
15,142
24,219
9,143
15,184
24,223
22,163
17,191
9,181
5,126
8,140
23,185
10,157
10,159
22,205
2,49
17,184
20,168
22,197
22,183
18,191
28,241
27,224
16,189
16,175
14,200
21,212
7,139
24,216
18,197
21,185
26,198
10,149
18,158
26,205
22,124
5,97
21,193
1,48
23,190
17,107
26,229
24,187
22,193
12,186
19,198
26,123
18,143
17,162
23,159
6,171
25,225
4,123
18,174
23,200
11,196
22,166
23,189
6,162
26,215
24,126
5,151
21,113
20,149
9,153
22,161
8,156
9,87
24,196
24,227
11,166
19,186
8,150
20,174
17,193
7,165
7,111
10,155
22,201
16,162
26,191
2,111
3,51
10,186
18,186
7,176
1,48
10,163
23,130
20,192
0,14
16,196
12,190
24,189
22,147
17,204
18,194
12,198
21,210
5,141
11,166
20,161
22,206
23,209
8,188
3,111
17,186
10,134
22,195
22,205
26,247
2,77
22,215
29,259
23,195
17,168
6,121
24,205
2,72
22,203
7,151
22,205
11,165
26,209
23,172
20,165
22,113
28,241
14,161
23,127
0,18
3,103
23,193
0,14
23,198
22,197
7,147
26,227
20,210
11,173
2,51
0,16
20,188
7,156
5,104
20,191
9,168
13,109
2,74
19,192
15,165
20,196
22,198
11,176
23,158
20,189
26,216
16,195
1,59
5,105
23,168
3,131
8,155
1,48
21,222
8,141
19,204
18,191
13,178
20,181
19,200
25,132
20,181
6,140
21,166
7,147
1,59
20,199
21,201
21,211
1,70
18,117
11,157
24,193
23,213
24,214
23,182
5,65
24,202
15,187
16,222
20,193
12,196
24,205
6,177
19,207
28,239
25,184
13,146
6,145
2,94
2,57
21,180
19,174
19,150
10,128
7,114
23,192
12,158
19,190
24,229
20,194
22,220
4,97
9,175
10,136
22,205
7,160
22,207
22,222
17,194
10,163
22,196
6,158
0,14
24,208
21,203
22,197
8,162
15,159
22,211
2,59
24,214
10,171
5,143
23,201
5,130
26,241
8,164
11,164
11,127
25,214
5,111
23,183
17,183
0,16
16,210
13,154
6,105
23,206
22,208
20,201
23,126
5,118
10,196
11,169
24,212
1,37
24,213
21,193
21,167
4,113
16,163
25,176
11,176
0,16
1,44
19,152
21,186
21,149
19,201
5,116
24,212
26,226
3,96
11,189
23,205
22,165
23,179
6,127
20,197
23,225
22,199
23,184
24,228
21,182
17,105
18,208
21,200
11,134
4,98
19,199
20,112
19,203
27,149
10,166
20,218
4,152
19,221
25,215
20,174
16,188
4,102
14,196
11,161
7,175
12,161
19,172
25,179
4,96
2,75
22,185
11,178
26,217
24,175
3,120
17,158
18,141
22,110
23,203
7,130
13,136
26,213
4,60
1,44
1,35
20,176
9,183
11,178
19,180
0,14
15,180
3,121
14,221
4,100
26,196
7,162
23,210
7,132
7,154
20,198
18,201
19,159
22,147
1,37
8,164
26,230
10,176
26,188
27,240
8,132
7,162
22,198
15,223
23,220
0,16
14,103
22,112
13,150
11,175
24,212
2,92
3,92
24,193
9,157
19,224
16,194
4,94
17,166
